game_id,game_pk,game_date,season,game_type,status,home_team,away_team,home_score,away_score,venue_name,weather_condition,weather_temp,wind,attendance,game_duration_minutes,home_at_bats,home_runs,home_hits,home_doubles,home_triples,home_home_runs,home_rbi,home_walks,home_strikeouts,home_stolen_bases,away_at_bats,away_runs,away_hits,away_doubles,away_triples,away_home_runs,away_rbi,away_walks,away_strikeouts,away_stolen_bases,home_innings_pitched,home_hits_allowed,home_runs_allowed,home_earned_runs,home_pitching_walks,home_pitching_strikeouts,home_home_runs_allowed,away_innings_pitched,away_hits_allowed,away_runs_allowed,away_earned_runs,away_pitching_walks,away_pitching_strikeouts,away_home_runs_allowed
6346,634540,2021-04-09,2021,R,Final,Arizona Diamondbacks,Cincinnati Reds,5,6,Chase Field,,,,,,35,5,6,2,0,1,5,9,11,0,39,6,11,4,0,1,6,3,8,1,10.0,11,6,4,3,8,1,8.6,6,5,5,9,11,1
6352,632169,2021-04-10,2021,R,Final,San Francisco Giants,Colorado Rockies,4,3,Oracle Park,,,,,,27,4,5,1,0,1,4,7,4,0,33,3,9,1,0,1,3,3,11,2,9.0,9,3,3,3,11,1,7.3,5,4,4,7,4,1
6360,632191,2021-04-10,2021,R,Final,Los Angeles Dodgers,Washington Nationals,9,5,Dodger Stadium,,,,,,32,9,9,4,0,1,9,7,9,0,39,5,15,0,0,2,5,1,6,0,8.3,15,5,5,1,6,2,6.6,9,9,9,7,9,1
6356,632193,2021-04-10,2021,R,Final,Texas Rangers,San Diego Padres,4,7,Globe Life Field,,,,,,33,4,7,2,1,1,4,2,11,1,36,7,14,1,0,3,6,4,4,0,8.299999999999999,14,7,6,4,4,3,8.3,7,4,4,2,11,1
6354,632195,2021-04-10,2021,R,Final,Pittsburgh Pirates,Chicago Cubs,8,2,PNC Park,,,,,,32,8,9,3,0,1,8,7,11,0,34,2,8,2,0,0,2,2,14,0,9.0,8,2,2,2,14,0,7.3,9,8,8,7,11,1
6347,632201,2021-04-10,2021,R,Final,New York Mets,Miami Marlins,0,3,Citi Field,,,,,,28,0,3,1,0,0,0,2,13,0,34,3,8,3,0,1,3,1,15,1,8.3,8,3,3,1,15,1,9.0,3,0,0,2,13,0
6351,632202,2021-04-10,2021,R,Final,Houston Astros,Athletics,3,7,Minute Maid Park,,,,,,34,3,9,2,1,1,3,1,8,1,37,7,11,0,0,2,7,2,9,1,9.0,11,7,7,2,9,2,8.3,9,3,3,1,8,1
6349,632205,2021-04-10,2021,R,Final,Minnesota Twins,Seattle Mariners,3,4,Target Field,,,,,,35,3,6,0,0,1,2,4,8,1,36,4,7,0,0,2,4,1,8,2,10.0,7,4,3,1,8,2,10.0,6,3,3,4,8,1
6348,632217,2021-04-10,2021,R,Final,Tampa Bay Rays,New York Yankees,4,0,Tropicana Field,,,,,,35,4,10,1,0,2,4,3,12,0,31,0,5,2,0,0,0,2,9,0,8.3,5,0,0,2,9,0,8.0,10,4,4,3,12,2
6353,632218,2021-04-10,2021,R,Final,Cleveland Guardians,Detroit Tigers,11,3,Progressive Field,,,,,,33,11,9,3,0,5,11,6,6,0,32,3,5,0,0,2,3,0,7,0,8.3,5,3,3,0,7,2,8.0,9,11,11,6,6,5
6350,632222,2021-04-10,2021,R,Final,St. Louis Cardinals,Milwaukee Brewers,5,9,Busch Stadium,,,,,,36,5,11,1,0,1,3,5,7,0,39,9,13,2,1,2,9,6,6,1,7.6,13,9,9,6,6,2,9.0,11,5,3,5,7,1
6357,632227,2021-04-10,2021,R,Final,Toronto Blue Jays,Los Angeles Angels,15,1,TD Ballpark,,,,,,39,15,14,4,0,0,14,9,6,1,31,1,6,0,1,1,1,3,10,0,9.0,6,1,1,3,10,1,7.3,14,15,13,9,6,0
6359,634484,2021-04-10,2021,R,Final,Arizona Diamondbacks,Cincinnati Reds,8,3,Chase Field,,,,,,34,8,10,0,0,2,7,4,6,1,37,3,12,3,0,1,3,1,4,1,9.0,12,3,3,1,4,1,7.3,10,8,7,4,6,2
6355,634491,2021-04-10,2021,R,Final,Baltimore Orioles,Boston Red Sox,4,6,Oriole Park at Camden Yards,,,,,,39,4,8,2,0,2,4,5,10,2,38,6,10,2,0,1,4,4,6,0,9.3,10,6,5,4,6,1,9.3,8,4,4,5,10,2
6358,634524,2021-04-10,2021,R,Final,Atlanta Braves,Philadelphia Phillies,5,4,Truist Park,,,,,,33,5,9,4,0,1,5,1,6,0,33,4,6,0,0,2,4,2,12,0,8.299999999999999,6,4,4,2,12,2,7.3,9,5,5,1,6,1
6368,632170,2021-04-11,2021,R,Final,Chicago White Sox,Kansas City Royals,3,4,Guaranteed Rate Field,,,,,,35,3,5,2,0,1,3,9,8,0,34,4,7,0,0,1,3,5,14,3,8.6,7,4,3,5,14,1,10.0,5,3,3,9,8,1
6371,632188,2021-04-11,2021,R,Final,San Francisco Giants,Colorado Rockies,4,0,Oracle Park,,,,,,30,4,8,3,0,2,4,4,7,1,35,0,8,1,0,0,0,4,10,1,8.3,8,0,0,4,10,0,7.3,8,4,4,4,7,2
6369,632196,2021-04-11,2021,R,Final,St. Louis Cardinals,Milwaukee Brewers,3,9,Busch Stadium,,,,,,33,3,8,2,0,0,3,4,3,0,36,9,9,2,0,3,9,8,9,2,7.6000000000000005,9,9,8,8,9,3,9.0,8,3,3,4,3,0
6362,632200,2021-04-11,2021,R,Final,Baltimore Orioles,Boston Red Sox,9,14,Oriole Park at Camden Yards,,,,,,34,9,10,2,1,2,8,8,10,0,44,14,17,2,0,6,13,3,11,0,8.3,17,14,13,3,11,6,8.3,10,9,9,8,10,2
6374,632207,2021-04-11,2021,R,Final,Atlanta Braves,Philadelphia Phillies,6,7,Truist Park,,,,,,35,6,10,3,0,3,6,1,7,0,33,7,8,3,0,3,7,0,6,1,9.0,8,7,7,0,6,3,9.0,10,6,6,1,7,3
6372,632209,2021-04-11,2021,R,Final,Arizona Diamondbacks,Cincinnati Reds,7,0,Chase Field,,,,,,35,7,13,3,0,2,7,6,12,0,29,0,2,0,0,0,0,2,9,0,9.0,2,0,0,2,9,0,7.3,13,7,7,6,12,2
6373,632214,2021-04-11,2021,R,Final,Los Angeles Dodgers,Washington Nationals,3,0,Dodger Stadium,,,,,,28,3,5,2,0,1,3,1,7,0,34,0,7,0,0,0,0,0,9,1,9.0,7,0,0,0,9,0,8.0,5,3,3,1,7,1
6367,632215,2021-04-11,2021,R,Final,Minnesota Twins,Seattle Mariners,6,8,Target Field,,,,,,34,6,8,2,0,1,6,4,7,0,39,8,14,1,0,3,8,1,12,0,8.3,14,8,8,1,12,3,9.0,8,6,5,4,7,1
6363,632225,2021-04-11,2021,R,Final,Pittsburgh Pirates,Chicago Cubs,7,1,PNC Park,,,,,,38,7,14,2,0,1,7,3,10,0,31,1,5,0,0,1,1,1,8,0,8.299999999999999,5,1,1,1,8,1,7.3,14,7,7,3,10,1
6364,632228,2021-04-11,2021,R,Final,Cleveland Guardians,Detroit Tigers,5,2,Progressive Field,,,,,,29,5,7,3,0,0,3,7,8,1,29,2,4,0,0,1,2,5,11,1,9.0,4,2,2,5,11,1,7.300000000000001,7,5,4,7,8,0
6366,632232,2021-04-11,2021,R,Final,Tampa Bay Rays,New York Yankees,4,8,Tropicana Field,,,,,,35,4,6,2,0,2,4,2,13,0,35,8,9,2,0,1,6,7,8,1,9.3,9,8,6,7,8,1,9.3,6,4,4,2,13,2
6370,632233,2021-04-11,2021,R,Final,Texas Rangers,San Diego Padres,0,2,Globe Life Field,,,,,,30,0,5,1,0,0,0,4,11,2,32,2,5,1,0,2,2,3,4,0,9.0,5,2,2,3,4,2,7.6000000000000005,5,0,0,4,11,0
6383,632197,2021-04-12,2021,R,Final,Kansas City Royals,Los Angeles Angels,3,10,Kauffman Stadium,,,,,,34,3,7,1,0,0,3,3,14,0,39,10,14,3,0,1,5,3,12,0,7.6,14,10,7,3,12,1,7.6000000000000005,7,3,3,3,14,0
6376,632198,2021-04-12,2021,R,Final,Pittsburgh Pirates,San Diego Padres,2,6,PNC Park,,,,,,32,2,6,2,1,0,2,1,9,0,37,6,10,1,0,1,6,4,10,1,8.3,10,6,6,4,10,1,9.0,6,2,2,1,9,0
6377,632203,2021-04-12,2021,R,Final,Toronto Blue Jays,New York Yankees,1,3,TD Ballpark,,,,,,32,1,5,1,0,0,1,2,12,0,28,3,4,0,0,2,3,5,8,1,7.6,4,3,3,5,8,2,9.0,5,1,1,2,12,0
6378,632204,2021-04-12,2021,R,Final,Tampa Bay Rays,Texas Rangers,1,0,Tropicana Field,,,,,,26,1,3,2,0,1,1,5,12,1,29,0,3,0,0,0,0,2,17,0,8.3,3,0,0,2,17,0,8.0,3,1,1,5,12,1
6384,632216,2021-04-12,2021,R,Final,Chicago White Sox,Cleveland Guardians,4,3,Guaranteed Rate Field,,,,,,29,4,5,1,0,1,3,4,8,0,30,3,5,1,0,1,3,3,9,0,8.3,5,3,3,3,9,1,8.1,5,4,3,4,8,1
6379,632219,2021-04-12,2021,R,Final,Atlanta Braves,Miami Marlins,3,5,Truist Park,,,,,,30,3,4,1,1,0,3,5,8,1,37,5,8,4,0,1,5,6,11,0,9.3,8,5,4,6,11,1,8.6,4,3,3,5,8,0
6382,632220,2021-04-12,2021,R,Final,Houston Astros,Detroit Tigers,2,6,Minute Maid Park,,,,,,33,2,7,2,0,2,2,2,6,0,38,6,12,2,0,3,6,4,9,0,8.3,12,6,6,4,9,3,8.3,7,2,2,2,6,2
6380,632221,2021-04-12,2021,R,Final,Milwaukee Brewers,Chicago Cubs,6,3,American Family Field,,,,,,31,6,8,1,1,0,5,4,10,1,30,3,4,1,0,1,3,5,11,0,8.3,4,3,3,5,11,1,7.3,8,6,6,4,10,0
6381,632230,2021-04-12,2021,R,Final,St. Louis Cardinals,Washington Nationals,2,5,Busch Stadium,,,,,,31,2,6,0,0,1,2,3,11,1,36,5,12,1,1,1,5,4,9,0,8.3,12,5,5,4,9,1,8.3,6,2,2,3,11,1
6385,632231,2021-04-12,2021,R,Final,Arizona Diamondbacks,Athletics,5,9,Chase Field,,,,,,33,5,7,1,1,0,5,5,6,0,36,9,12,5,0,1,8,4,11,3,7.6000000000000005,12,9,9,4,11,1,8.3,7,5,5,5,6,0
6386,634648,2021-04-12,2021,R,Final,San Francisco Giants,Cincinnati Reds,0,3,Oracle Park,,,,,,28,0,2,0,0,0,0,2,9,0,32,3,5,1,0,2,3,1,9,0,8.3,5,3,3,1,9,2,8.3,2,0,0,2,9,0
6394,632189,2021-04-13,2021,R,Final,New York Mets,Philadelphia Phillies,4,3,Citi Field,,,,,,27,4,6,0,0,1,4,6,6,0,27,3,6,1,0,0,3,5,14,1,7.3,6,3,2,5,14,0,7.1,6,4,3,6,6,1
6390,632190,2021-04-13,2021,R,Final,Minnesota Twins,Boston Red Sox,2,4,Target Field,,,,,,31,2,5,1,0,0,2,5,4,1,32,4,7,3,0,2,4,2,5,0,8.3,7,4,4,2,5,2,9.0,5,2,2,5,4,0
6400,632194,2021-04-13,2021,R,Final,Milwaukee Brewers,Chicago Cubs,2,3,American Family Field,,,,,,29,2,3,0,0,1,2,4,5,0,31,3,6,0,0,1,3,1,10,1,9.0,6,3,3,1,10,1,8.3,3,2,2,4,5,1
6404,632199,2021-04-13,2021,R,Final,Chicago White Sox,Cleveland Guardians,0,2,Guaranteed Rate Field,,,,,,32,0,3,0,0,0,0,1,12,0,35,2,5,2,0,0,2,2,12,0,9.3,5,2,0,2,12,0,10.0,3,0,0,1,12,0
6391,632206,2021-04-13,2021,R,Final,Arizona Diamondbacks,Athletics,5,7,Chase Field,,,,,,34,5,8,1,0,1,5,4,9,1,39,7,11,0,1,3,7,2,14,1,8.3,11,7,7,2,14,3,7.6000000000000005,8,5,5,4,9,1
6403,632210,2021-04-13,2021,R,Final,Kansas City Royals,Los Angeles Angels,3,2,Kauffman Stadium,,,,,,28,3,5,1,0,0,3,2,6,3,37,2,12,0,0,1,2,2,9,0,8.3,12,2,2,2,9,1,8.0,5,3,2,2,6,0
6399,632211,2021-04-13,2021,R,Final,Atlanta Braves,Miami Marlins,8,14,Truist Park,,,,,,39,8,11,3,0,2,6,4,12,0,44,14,17,5,0,3,14,3,8,0,8.3,17,14,13,3,8,3,7.6,11,8,6,4,12,2
6406,632212,2021-04-13,2021,R,Final,Los Angeles Dodgers,Colorado Rockies,7,0,Dodger Stadium,,,,,,34,7,10,2,0,4,6,4,6,0,28,0,2,0,0,0,0,2,12,0,9.0,2,0,0,2,12,0,7.300000000000001,10,7,6,4,6,4
6392,632213,2021-04-13,2021,R,Final,Baltimore Orioles,Seattle Mariners,3,4,Oriole Park at Camden Yards,,,,,,27,3,5,1,0,1,3,3,6,0,30,4,7,1,0,2,4,2,10,0,8.0,7,4,3,2,10,2,8.0,5,3,3,3,6,1
6393,632224,2021-04-13,2021,R,Final,Baltimore Orioles,Seattle Mariners,7,6,Oriole Park at Camden Yards,,,,,,28,7,8,3,0,0,7,4,6,1,28,6,8,2,0,2,6,2,6,0,7.0,8,6,6,2,6,2,6.2,8,7,2,4,6,0
6395,632226,2021-04-13,2021,R,Final,New York Mets,Philadelphia Phillies,4,0,Citi Field,,,,,,27,4,9,3,1,0,4,2,8,0,25,0,6,0,0,0,0,0,3,0,7.0,6,0,0,0,3,0,6.0,9,4,4,2,8,0
6402,632229,2021-04-13,2021,R,Final,Houston Astros,Detroit Tigers,2,8,Minute Maid Park,,,,,,33,2,8,1,0,0,2,3,6,1,37,8,12,2,0,5,8,4,12,0,8.3,12,8,8,4,12,5,8.3,8,2,2,3,6,0
6398,634489,2021-04-13,2021,R,Final,Tampa Bay Rays,Texas Rangers,3,8,Tropicana Field,,,,,,33,3,7,1,0,0,2,2,6,0,39,8,13,2,0,1,8,2,9,2,9.0,13,8,8,2,9,1,9.0,7,3,2,2,6,0
6401,634502,2021-04-13,2021,R,Final,St. Louis Cardinals,Washington Nationals,14,3,Busch Stadium,,,,,,37,14,15,0,0,3,13,7,7,0,33,3,6,3,0,0,3,2,9,0,9.0,6,3,3,2,9,0,8.0,15,14,13,7,7,3
6405,634510,2021-04-13,2021,R,Final,San Francisco Giants,Cincinnati Reds,7,6,Oracle Park,,,,,,33,7,11,1,1,3,7,4,12,0,33,6,7,2,0,2,6,3,12,0,9.0,7,6,6,3,12,2,6.6,11,7,7,4,12,3
6396,634535,2021-04-13,2021,R,Final,Pittsburgh Pirates,San Diego Padres,8,4,PNC Park,,,,,,35,8,12,3,0,0,8,4,8,0,30,4,6,1,0,1,3,13,6,3,7.6000000000000005,6,4,3,13,6,1,6.6,12,8,7,4,8,0
6397,634569,2021-04-13,2021,R,Final,Toronto Blue Jays,New York Yankees,7,3,TD Ballpark,,,,,,32,7,10,2,0,2,7,4,9,0,32,3,8,3,0,0,3,2,8,0,7.6000000000000005,8,3,2,2,8,0,7.300000000000001,10,7,7,4,9,2
6412,632223,2021-04-14,2021,R,Final,Minnesota Twins,Boston Red Sox,1,7,Target Field,,,,,,24,1,5,1,0,0,1,3,7,0,27,7,8,1,0,1,6,5,11,0,6.3,8,7,7,5,11,1,7.0,5,1,1,3,7,0
6410,634495,2021-04-14,2021,R,Final,Kansas City Royals,Los Angeles Angels,6,1,Kauffman Stadium,,,,,,33,6,11,2,0,2,6,2,9,3,34,1,6,3,0,0,1,1,8,0,8.3,6,1,1,1,8,0,6.6,11,6,5,2,9,2
6416,634496,2021-04-14,2021,R,Final,Tampa Bay Rays,Texas Rangers,1,5,Tropicana Field,,,,,,34,1,8,1,0,1,1,0,10,0,33,5,9,1,1,1,5,5,5,0,9.0,9,5,5,5,5,1,8.3,8,1,1,0,10,1
6407,634513,2021-04-14,2021,R,Final,Toronto Blue Jays,New York Yankees,5,4,TD Ballpark,,,,,,34,5,12,0,1,3,4,2,6,1,31,4,6,1,0,2,4,3,4,0,9.0,6,4,4,3,4,2,8.0,12,5,5,2,6,3
6419,634516,2021-04-14,2021,R,Final,Chicago White Sox,Cleveland Guardians,8,0,Guaranteed Rate Field,,,,,,36,8,12,3,0,1,8,3,6,0,27,0,0,0,0,0,0,0,7,0,9.0,0,0,0,0,7,0,7.3,12,8,8,3,6,1
6415,634521,2021-04-14,2021,R,Final,Houston Astros,Detroit Tigers,4,6,Minute Maid Park,,,,,,35,4,8,1,0,1,4,6,6,0,34,6,8,3,0,0,6,5,10,0,8.3,8,6,6,5,10,0,8.3,8,4,4,6,6,1
6414,634523,2021-04-14,2021,R,Final,Pittsburgh Pirates,San Diego Padres,5,1,PNC Park,,,,,,33,5,9,2,0,1,5,5,11,1,30,1,6,1,0,0,1,3,5,1,8.299999999999999,6,1,1,3,5,0,7.3,9,5,5,5,11,1
6417,634528,2021-04-14,2021,R,Final,New York Mets,Philadelphia Phillies,5,1,Citi Field,,,,,,34,5,12,0,0,1,4,2,7,0,30,1,4,1,0,1,1,1,14,0,8.3,4,1,1,1,14,1,6.6,12,5,5,2,7,1
6408,634541,2021-04-14,2021,R,Final,St. Louis Cardinals,Washington Nationals,0,6,Busch Stadium,,,,,,30,0,4,2,0,0,0,3,8,0,35,6,9,3,0,1,5,7,9,0,9.0,9,6,5,7,9,1,8.3,4,0,0,3,8,0
6409,634553,2021-04-14,2021,R,Final,Milwaukee Brewers,Chicago Cubs,7,0,American Family Field,,,,,,31,7,8,2,0,1,7,6,11,0,32,0,4,2,0,0,0,0,12,0,9.0,4,0,0,0,12,0,8.0,8,7,7,6,11,1
6411,634574,2021-04-14,2021,R,Final,Minnesota Twins,Boston Red Sox,2,3,Target Field,,,,,,26,2,5,1,0,0,2,1,5,1,32,3,11,3,0,0,2,3,7,0,6.3,11,3,2,3,7,0,7.0,5,2,2,1,5,0
6418,634581,2021-04-14,2021,R,Final,Atlanta Braves,Miami Marlins,5,6,Truist Park,,,,,,34,5,8,1,0,2,5,5,8,0,36,6,9,2,0,1,6,5,18,2,10.0,9,6,5,5,18,1,9.3,8,5,5,5,8,2
6413,634582,2021-04-14,2021,R,Final,San Francisco Giants,Cincinnati Reds,3,0,Oracle Park,,,,,,27,3,5,1,0,0,2,3,10,0,29,0,4,1,0,0,0,1,6,0,8.3,4,0,0,1,6,0,8.0,5,3,2,3,10,0
6420,634614,2021-04-14,2021,R,Final,Los Angeles Dodgers,Colorado Rockies,4,2,Dodger Stadium,,,,,,31,4,9,2,0,2,4,5,8,0,36,2,9,1,0,0,2,2,12,0,8.299999999999999,9,2,2,2,12,0,8.0,9,4,4,5,8,2
6425,634472,2021-04-15,2021,R,Final,Baltimore Orioles,Seattle Mariners,1,2,Oriole Park at Camden Yards,,,,,,23,1,3,0,0,1,1,2,6,0,26,2,7,0,0,2,2,3,4,0,7.0,7,2,2,3,4,2,7.0,3,1,1,2,6,1
6430,634475,2021-04-15,2021,R,Final,Kansas City Royals,Toronto Blue Jays,7,5,Kauffman Stadium,,,,,,33,7,9,4,1,0,4,1,5,0,35,5,10,2,0,1,5,3,8,0,8.3,10,5,5,3,8,1,7.300000000000001,9,7,4,1,5,0
6428,634481,2021-04-15,2021,R,Final,Washington Nationals,Arizona Diamondbacks,6,11,Nationals Park,,,,,,37,6,11,1,0,2,6,2,7,0,37,11,8,0,0,4,11,7,4,1,9.0,8,11,10,7,4,4,8.3,11,6,6,2,7,2
6427,634501,2021-04-15,2021,R,Final,Chicago White Sox,Cleveland Guardians,2,4,Guaranteed Rate Field,,,,,,35,2,8,1,1,0,1,2,8,0,35,4,8,2,0,1,3,1,14,3,8.3,8,4,4,1,14,1,9.0,8,2,1,2,8,0
6429,634522,2021-04-15,2021,R,Final,Tampa Bay Rays,Texas Rangers,4,6,Tropicana Field,,,,,,37,4,7,2,0,1,3,8,12,1,39,6,11,0,0,3,6,3,8,2,9.299999999999999,11,6,5,3,8,3,9.299999999999999,7,4,4,8,12,1
6432,634547,2021-04-15,2021,R,Final,Los Angeles Dodgers,Colorado Rockies,7,5,Dodger Stadium,,,,,,32,7,9,2,0,2,6,5,9,0,35,5,9,1,0,2,4,2,8,0,9.0,9,5,4,2,8,2,7.3,9,7,7,5,9,2
6426,634554,2021-04-15,2021,R,Final,Minnesota Twins,Boston Red Sox,4,3,Target Field,,,,,,35,4,9,1,0,1,4,3,7,0,30,3,4,2,0,0,3,4,10,1,8.3,4,3,3,4,10,0,7.4,9,4,2,3,7,1
6424,634571,2021-04-15,2021,R,Final,Baltimore Orioles,Seattle Mariners,2,4,Oriole Park at Camden Yards,,,,,,24,2,4,0,0,1,2,2,6,0,27,4,5,1,0,1,4,2,5,2,6.3,5,4,4,2,5,1,7.0,4,2,2,2,6,1
6422,634579,2021-04-15,2021,R,Final,Atlanta Braves,Miami Marlins,7,6,Truist Park,,,,,,33,7,8,1,0,2,7,5,11,0,35,6,9,3,0,1,6,5,10,0,9.0,9,6,6,5,10,1,8.1,8,7,7,5,11,2
6423,634621,2021-04-15,2021,R,Final,Pittsburgh Pirates,San Diego Padres,3,8,PNC Park,,,,,,35,3,8,3,0,0,1,2,8,0,35,8,10,5,0,1,8,5,4,3,8.3,10,8,8,5,4,1,9.0,8,3,1,2,8,0
6431,634632,2021-04-15,2021,R,Final,Athletics,Detroit Tigers,8,4,Oakland Coliseum,,,,,,33,8,8,2,0,2,8,12,10,0,35,4,9,2,1,1,4,1,10,0,9.0,9,4,4,1,10,1,7.3,8,8,7,12,10,2
6440,634463,2021-04-16,2021,R,Final,Texas Rangers,Baltimore Orioles,2,5,Globe Life Field,,,,,,32,2,4,0,0,2,2,1,15,0,33,5,7,3,1,2,5,1,11,0,9.0,7,5,5,1,11,2,8.3,4,2,2,1,15,2
6437,634464,2021-04-16,2021,R,Final,New York Yankees,Tampa Bay Rays,2,8,Yankee Stadium,,,,,,29,2,3,0,0,1,2,2,14,0,38,8,11,4,0,0,6,7,11,0,9.0,11,8,5,7,11,0,9.0,3,2,2,2,14,1
6435,634469,2021-04-16,2021,R,Final,Washington Nationals,Arizona Diamondbacks,1,0,Nationals Park,,,,,,28,1,5,0,0,1,1,2,4,1,30,0,3,0,0,0,0,2,13,0,9.0,3,0,0,2,13,0,8.1,5,1,1,2,4,1
6436,634474,2021-04-16,2021,R,Final,Philadelphia Phillies,St. Louis Cardinals,9,2,Citizens Bank Park,,,,,,32,9,9,3,0,1,9,4,7,0,32,2,6,1,0,1,2,0,7,0,9.0,6,2,2,0,7,1,7.3,9,9,9,4,7,1
6438,634482,2021-04-16,2021,R,Final,Cincinnati Reds,Cleveland Guardians,10,3,Great American Ball Park,,,,,,34,10,11,2,0,2,9,3,10,0,34,3,10,2,0,2,3,5,6,1,9.0,10,3,3,5,6,2,8.0,11,10,8,3,10,2
6441,634483,2021-04-16,2021,R,Final,Milwaukee Brewers,Pittsburgh Pirates,1,6,American Family Field,,,,,,30,1,5,2,0,0,1,4,11,0,35,6,8,1,1,2,6,3,10,0,8.299999999999999,8,6,6,3,10,2,8.3,5,1,1,4,11,0
6445,634517,2021-04-16,2021,R,Final,Seattle Mariners,Houston Astros,6,5,T-Mobile Park,,,,,,32,6,10,2,0,1,6,5,9,0,32,5,7,1,0,0,4,3,5,0,9.0,7,5,5,3,5,0,5.9,10,6,6,5,9,1
6439,634519,2021-04-16,2021,R,Final,Miami Marlins,San Francisco Giants,4,1,loanDepot park,,,,,,31,4,7,1,0,2,4,1,6,0,31,1,5,1,1,0,1,3,4,0,9.0,5,1,1,3,4,0,7.3,7,4,4,1,6,2
6443,634525,2021-04-16,2021,R,Final,Athletics,Detroit Tigers,3,0,Oakland Coliseum,,,,,,32,3,8,2,0,1,3,2,8,0,30,0,4,0,0,0,0,1,11,0,9.0,4,0,0,1,11,0,8.0,8,3,3,2,8,1
6442,634526,2021-04-16,2021,R,Final,Los Angeles Angels,Minnesota Twins,10,3,Angel Stadium,,,,,,35,10,12,1,0,2,10,2,7,0,33,3,10,1,0,0,3,4,9,0,8.299999999999999,10,3,3,4,9,0,7.3,12,10,10,2,7,2
6444,634531,2021-04-16,2021,R,Final,San Diego Padres,Los Angeles Dodgers,6,11,Petco Park,,,,,,46,6,12,1,0,1,5,6,14,3,48,11,12,1,0,2,9,5,12,0,9.9,12,11,6,5,12,2,10.6,12,6,5,6,14,1
6434,634548,2021-04-16,2021,R,Final,Chicago Cubs,Atlanta Braves,2,5,Wrigley Field,,,,,,29,2,6,0,0,1,2,6,12,1,33,5,9,2,0,0,5,8,7,0,9.0,9,5,5,8,7,0,7.6,6,2,2,6,12,1
6464,634447,2021-04-17,2021,R,Final,Seattle Mariners,Houston Astros,0,1,T-Mobile Park,,,,,,30,0,4,0,0,0,0,0,7,0,35,1,10,1,0,0,1,1,7,0,9.0,10,1,1,1,7,0,9.0,4,0,0,0,7,0
6463,634449,2021-04-17,2021,R,Final,San Diego Padres,Los Angeles Dodgers,0,2,Petco Park,,,,,,29,0,3,0,0,0,0,4,12,1,30,2,3,1,0,1,2,2,13,0,9.0,3,2,2,2,13,1,8.3,3,0,0,4,12,0
6460,634450,2021-04-17,2021,R,Final,Miami Marlins,San Francisco Giants,7,6,loanDepot park,,,,,,44,7,15,3,1,0,7,6,10,2,39,6,10,3,0,2,6,0,11,0,9.299999999999999,10,6,5,0,11,2,7.1000000000000005,15,7,6,6,10,0
6457,634460,2021-04-17,2021,R,Final,Cincinnati Reds,Cleveland Guardians,3,2,Great American Ball Park,,,,,,37,3,10,2,0,1,3,6,12,0,36,2,8,1,1,1,2,4,14,3,9.299999999999999,8,2,2,4,14,1,9.1,10,3,1,6,12,1
6453,634462,2021-04-17,2021,R,Final,Chicago Cubs,Atlanta Braves,13,4,Wrigley Field,,,,,,38,13,14,2,1,6,13,3,9,0,31,4,7,0,1,0,3,6,6,0,8.3,7,4,4,6,6,0,7.3,14,13,13,3,9,6
6454,634470,2021-04-17,2021,R,Final,Philadelphia Phillies,St. Louis Cardinals,4,9,Citizens Bank Park,,,,,,35,4,9,2,0,0,4,5,13,0,37,9,11,2,0,4,8,8,11,0,7.6000000000000005,11,9,8,8,11,4,7.6,9,4,4,5,13,0
6455,634471,2021-04-17,2021,R,Final,Boston Red Sox,Chicago White Sox,7,4,Fenway Park,,,,,,34,7,13,3,0,1,7,6,11,0,34,4,9,2,0,0,4,4,10,2,8.3,9,4,3,4,10,0,6.6000000000000005,13,7,7,6,11,1
6462,634473,2021-04-17,2021,R,Final,Milwaukee Brewers,Pittsburgh Pirates,7,1,American Family Field,,,,,,33,7,11,1,1,0,6,1,9,1,35,1,7,0,0,0,1,1,4,0,9.0,7,1,0,1,4,0,8.0,11,7,6,1,9,0
6451,634477,2021-04-17,2021,R,Final,Kansas City Royals,Toronto Blue Jays,1,5,Kauffman Stadium,,,,,,21,1,2,1,0,0,1,3,5,0,28,5,8,1,0,2,5,0,5,1,6.300000000000001,8,5,5,0,5,2,7.0,2,1,1,3,5,0
6456,634479,2021-04-17,2021,R,Final,Athletics,Detroit Tigers,7,0,Oakland Coliseum,,,,,,30,7,8,0,1,3,6,4,8,1,32,0,5,0,0,0,0,0,10,0,9.0,5,0,0,0,10,0,7.3,8,7,7,4,8,3
6458,634485,2021-04-17,2021,R,Final,Colorado Rockies,New York Mets,3,4,Coors Field,,,,,,24,3,3,1,1,1,3,1,17,0,30,4,11,1,0,1,4,1,6,0,7.0,11,4,4,1,6,1,7.0,3,3,0,1,17,1
6450,634500,2021-04-17,2021,R,Final,New York Yankees,Tampa Bay Rays,3,6,Yankee Stadium,,,,,,33,3,5,1,0,1,3,4,13,0,33,6,6,1,0,3,6,2,12,1,9.0,6,6,6,2,12,3,8.3,5,3,3,4,13,1
6449,634507,2021-04-17,2021,R,Final,Washington Nationals,Arizona Diamondbacks,6,2,Nationals Park,,,,,,36,6,14,3,0,2,6,1,5,1,34,2,5,0,0,2,2,3,13,0,9.0,5,2,2,3,13,2,8.0,14,6,6,1,5,2
